,ds,matched_count,unsuccess_count,rev_count,unmatch_count,total_count,Channel
0,2021-10-01,3.472040475897254,0.9559176806239528,0.017244783731099583,0.1240190764939749,4.874879283568124,3
1,2021-10-02,3.850782351894461,0.6563570737903028,-0.02632539813248479,0.7237099764101984,5.49033472226267,3
2,2021-10-03,1.4717224141327656,0.458406557598917,-0.027044828055064373,0.18903009831943535,2.436832842392008,3
3,2021-10-04,5.279479561985042,1.2441140821877898,-0.028303326451259027,0.7103291131800357,7.471750762685504,3
4,2021-10-10,1.5687218821492728,0.4646719604310927,-0.02480995783683264,0.21966773040957913,2.535470007236624,3
5,2021-10-11,5.376479029993401,1.2503794850194807,-0.02606845623298807,0.7409667452708958,7.570387927522383,3
6,2021-10-12,4.788306463866891,0.6461471298081205,-0.02546350141716511,-0.1581725503272807,5.491130971201804,3
7,2021-10-13,4.903220612869423,0.8343923662751415,0.017801136394538043,-0.11076592129547491,5.872881759056316,3
8,2021-10-14,5.319680451185726,0.5737936454908275,-0.024310476877317008,-0.06364981261479555,6.038115566980915,3
9,2021-10-15,3.6660394123547557,0.9684484850226229,0.021714524166784238,0.1852943368899883,5.072153613692145,3
10,2021-10-16,4.044781288456891,0.6688878778736641,-0.021855657696949318,0.7849852358630607,5.687609052498191,3
11,2021-10-17,1.665721350911936,0.47093736131780795,-0.02257508749579489,0.2503053570454955,2.6341071727932572,3
12,2021-10-18,5.473478498971382,1.2566448855397878,-0.02383358576831569,0.771604371179902,7.669025093241201,3
13,2021-10-19,4.885305932947834,0.652412530280341,-0.023228630828587303,-0.12753492419828744,5.589768136970804,3
14,2021-10-20,5.000220082069738,0.8406577666976006,0.020036007106928964,-0.08012829494585536,5.971518924890468,3
15,2021-10-21,5.416679920490132,0.5800590458643365,-0.022075606040959702,-0.03301218604653121,6.136752732864188,3
16,2021-10-22,3.7630388822711187,0.9747138850287191,0.02394939523506142,0.21593196300416456,5.170790779892319,3
17,2021-10-23,4.14178075897994,0.6751532775103928,-0.019620786396843202,0.8156228615206826,5.7862462190056645,3
18,2021-10-24,1.7627208219403592,0.4772027606333795,-0.020340216087952362,0.28094298202772333,2.7327443395605915,3
19,2021-10-26,4.98230540498688,0.6586779289588118,-0.020993759204769535,-0.0968973005629934,5.688405304267099,3
20,2021-10-27,5.097219554608329,0.8469231650577315,0.022270878838794396,-0.04949067198502266,6.070156092444879,3
21,2021-10-28,5.513679393561871,0.586324443950405,-0.019840734177704593,-0.0023745653777412223,6.235389902393651,3
22,2021-10-29,3.86003835537398,0.9809792831588017,0.026184267121676215,0.24656958205513066,5.269427951135804,3
23,2021-10-30,4.238780232125076,0.6814186756874709,-0.017385914486744924,0.8462604789551178,5.884883391978481,3
24,2021-10-31,1.8597202951151774,0.4834681588556722,-0.018105344154458695,0.3115805978456078,2.831381514248532,3
25,2021-11-02,5.079304878226462,0.6649433272696442,-0.01875888722452236,-0.06625968798052861,5.78704248238633,3
26,2021-11-03,5.194219029826467,0.8531885631551841,0.024505750851428913,-0.0188530609617788,6.168793322625887,3
27,2021-11-04,5.610678870723202,0.5925898417889487,-0.017605862155988118,0.028263045702009604,6.3340271829146895,3
28,2021-11-05,3.957037834477499,0.9872446807409954,0.028419139152559204,0.277207193194097,5.368065282001158,3
29,2021-11-06,4.335779713164734,0.6876840730100602,-0.015151042446794074,0.8768980901493075,5.98352077317499,3
30,2021-11-07,1.9567197780950405,0.4897335559210273,-0.015870472105304876,0.34221820909642864,2.9300189457840364,3
31,2021-11-08,5.764476928621893,1.2754410796820526,-0.01712897023844294,0.8635172204454871,7.964936919454065,3
32,2021-11-09,5.176304365061497,0.6712087239614948,-0.016524015159323037,-0.03562207771727316,5.885680016402237,3
33,2021-11-10,5.2912185166461105,0.8594539599201118,0.02674062291563716,0.011784548751049173,6.26743085754298,3
34,2021-11-11,5.707678357524452,0.5988552386253234,-0.015370990092808599,0.05890065486314816,6.432664718727198,3
35,2021-11-12,4.054037321604133,0.9935100776735262,0.030654011295992937,0.3078448012396843,5.466702818892151,3
36,2021-11-13,4.432779200623344,0.6939494700409842,-0.01291617022304593,0.9075356970813399,6.082158311155216,3
37,2021-11-14,2.05371926588159,0.4959989530482918,-0.013635599801247313,0.372855814914173,3.028656484846692,3
38,2021-11-15,5.861476416743917,1.2817064768368134,-0.014894097852888345,0.8941548256998313,8.06357445869516,3
39,2021-11-16,5.2733038535325285,0.6774741211416515,-0.014289142692415241,-0.004984473028018438,5.984317555831098,3
40,2021-11-17,5.3882180053725515,0.8657193567607864,0.028975495515415728,0.04242215296773319,6.366068397403929,3
41,2021-11-18,5.804677846521516,0.6051206351288421,-0.013136117360212465,0.0895382586114922,6.531302259041597,3
42,2021-11-24,5.485217493959266,0.8719847514398199,0.031210368505334003,0.07305975717704866,6.464705938994469,3
43,2021-11-25,5.901677335096526,0.6113860298064195,-0.010901244370235558,0.12017586281777298,6.629939800616238,3
44,2021-11-26,4.248036299097078,1.0060408684902278,0.03512375707007638,0.3691200092854541,5.663977901038858,3
45,2021-11-27,4.626778175767335,0.7064800833789344,-0.00844642435221912,0.9685774149249062,6.279433393329275,3
46,2021-11-28,2.2477182386855756,0.5085293889092324,-0.009165853833635284,0.43366404255452845,3.225931567057721,3
47,2021-11-29,6.055475387205531,1.294236735219313,-0.010424351788496725,0.9547295631366755,8.260849540939063,3
48,2021-11-30,5.46730282164765,0.6900042020449794,-0.00981939653126912,0.05535677420526902,6.1815926381030675,3
49,2021-12-01,5.582216971228558,0.8782492605512859,0.03344524172177106,0.10252990990661115,6.563343479456622,3
50,2021-12-02,5.9986768147108105,0.617425640635739,-0.008666369579477615,0.14903177340284224,6.728577341494637,3
51,2021-12-03,4.345035781056866,1.0118555810381347,0.03735863343521846,0.39736167772659436,5.762615442335292,3
52,2021-12-04,4.723777662331151,0.7120700747590741,-0.006211546457919586,0.9964383315166194,6.378070935263329,3
53,2021-12-05,2.344717729853528,0.5138946591204899,-0.006930974410270716,0.4611442072957619,3.3245691096272747,3
54,2021-12-06,6.15247488297979,1.2993772842616416,-0.008189470836070988,0.9818289760282993,8.35948708414703,3
55,2021-12-07,5.5643381235488825,0.6945090825486138,-0.007584513823696543,0.08152933118690425,6.2802301820137485,3
56,2021-12-08,5.679288079249178,0.8821184725138842,0.03568012618475521,0.12777561097351198,6.661981024055741,3
57,2021-12-09,6.095783724247479,0.6208839052265177,-0.006431484890314278,0.17373137040602238,6.827214886148207,3
58,2021-12-10,4.442178492109804,1.014902898255947,0.039593518350488355,0.42151517066578137,5.861252987042059,3
59,2021-12-11,4.820956174909316,0.7147064446049674,-0.003976661316545595,1.020045720391741,6.476708480033073,3
60,2021-12-12,2.4419324744425532,0.5157053305320495,-0.00469598225115855,0.48345983588099395,3.423206654845208,3
61,2021-12-13,6.249725859594438,1.30036225724065,-0.005954371659398376,1.0028528443227465,8.458124629828484,3
62,2021-12-14,5.661589530649824,0.695079304466311,-0.005349307855231682,0.10180754325142988,6.378867728078291,3
63,2021-12-15,5.776539916850609,0.8822739433699405,0.037915438944690974,0.14730816681079933,6.760618570519382,3
64,2021-12-16,6.193035992349882,0.6206246250218174,-0.004196065338829255,0.19251827001651517,6.92585243301278,3
65,2021-12-17,4.539431190995173,1.0142233768144098,0.041829044833174345,0.4385748141749704,5.959890534868857,3
66,2021-12-18,4.918209304574573,0.7136066819265728,-0.0017410279026233329,1.0353781077985256,6.575346028818026,3
67,2021-12-19,2.539185604390401,0.5146000776769023,-0.0024603486976834295,0.49781062341220456,3.5218442041902556,3
68,2021-12-20,6.346978989822538,1.2992515142093,-0.003718737966245885,1.016222031978578,8.556762179732143,3
69,2021-12-21,5.7588426611685835,0.6939630712573331,-0.003113674022719233,0.1141951310340022,6.477505278551213,3
70,2021-12-22,5.8737930492719785,0.8811504015706133,0.04015107432570664,0.1576811143767995,6.859256121204851,3
71,2021-12-23,6.2902891266807694,0.6194937746316657,-0.001960428409368921,0.200876577366355,7.024489983917446,3
72,2021-12-24,4.63668432693923,1.0130907080082185,0.044064683171443825,0.4459000811814639,6.058528085414366,3
73,2021-12-25,5.0154624421451475,0.7124721947067824,0.0004946118445054333,1.0416703344644362,6.673983579022715,3
74,2021-12-26,2.636438743586596,0.5134637720443587,-0.00022470754160403006,0.5030698097371804,3.620481754053805,3
75,2021-12-27,6.444232131401172,1.2981133884068363,-0.001483044050437754,1.0197133437919836,8.655399729371089,3
76,2021-12-28,5.856095805115711,0.6928231252871715,-0.000877927346961186,0.11591856833545011,6.576142827953907,3
77,2021-12-29,5.9710461939788875,0.8800104538437001,0.04238687235234894,0.15866971750724562,6.957893670727145,3
78,2021-12-30,6.387542272140994,0.6183538251489109,0.00027542096816722886,0.2011303463257279,7.1231275335538315,3
79,2021-12-31,4.7339374731652795,1.011950756772587,0.04630058389993824,0.44541901597400624,6.157165635184313,3
80,2022-01-01,5.112715592490303,0.7113322410653681,0.0027305644083170343,1.0401055275797517,6.772621129016356,3
81,2022-01-02,2.7336918980563643,0.512323815997954,0.002011296857501111,0.5004212611762464,3.719119304278275,3
82,2022-01-03,6.541485289228877,1.296973431710498,0.0007529608331541017,1.016715887726129,8.754037279698707,3
83,2022-01-04,5.953348966325219,0.6916831679416369,0.0013580780209407131,0.11257220476486046,6.674780378408855,3
84,2022-01-05,6.068299358551776,0.8788704958496003,0.04462287820478863,0.15497444643104874,7.056531221291316,3
85,2022-01-06,6.484795443106073,0.6172138662543413,0.002511427353818055,0.19708599056653375,7.221765084380243,3
86,2022-01-07,4.831190650513102,1.0108107969753033,0.048536590818801066,0.44102557552898686,6.255803186258664,3
87,2022-01-08,5.209968772862675,0.7101922810154886,0.004966571375928278,1.0357119099540695,6.87125868023571,3
88,2022-01-09,2.8309450814475348,0.5111838556940269,0.004247303873682669,0.49602746637148143,3.817756855636972,3
89,2022-01-10,6.638738475641847,1.2958334711545074,0.002988967898139131,1.0123219157422598,8.852674831201803,3
90,2022-01-11,6.050602155834591,0.6905432070914956,0.003594085499001382,0.10817805528770802,6.773417930177,3
91,2022-01-12,6.165552551166951,0.8777305347058879,0.0468588860957634,0.1505801194627061,7.155168773336266,3
92,2022-01-13,6.582048635797258,0.6160739050690094,0.004747435609077932,0.19269166328406345,7.320402636547729,3
93,2022-01-14,4.92844384329218,1.0096708357498967,0.05077259943834083,0.4366312479332394,6.3544407385628,3
94,2022-01-16,2.9281982797686297,0.5100438941062198,0.0064833135708380375,0.49163312504631806,3.916394433471287,3
95,2022-01-17,6.735991676735931,1.294693509383681,0.00522497813397349,1.007927567550816,8.951312421799695,3
96,2022-01-18,6.147855359615743,0.6894032451790678,0.005830095909346671,0.10378370054262331,6.872055533404634,3
97,2022-01-19,6.262805757646147,0.876590572652914,0.04909489668045267,0.1461857581665268,7.253806389207808,3
98,2022-01-20,6.679301844971828,0.6149339428754221,0.006983446368200377,0.18829729543632695,7.419040265060184,3
99,2022-01-21,5.0256970551268205,1.0085308733223795,0.05301233426568742,0.43223687478131184,6.45307837946765,3
100,2022-01-22,5.404475180216132,0.7079123570878695,0.009446039255289616,1.0269232035911804,7.068533885967082,3
101,2022-01-23,3.0254514915501116,0.5089039314938375,0.008730496185585846,0.4872387543926415,4.015032073901447,3
102,2022-01-24,6.833244888483687,1.2935535466796373,0.007475884642555445,1.0035331981481628,9.049950061988234,3
103,2022-01-25,6.245108571345495,0.6882632823843409,0.008084726311746959,0.09938933238956821,6.970693173366516,3
104,2022-01-26,6.360058971928407,0.875450567912437,0.051353251236189945,0.141791391170218,7.352444029406005,3
105,2022-01-27,6.776555061821474,0.6137938961899585,0.009245525077094578,0.18390292960019583,7.517677905513283,3
106,2022-01-28,5.12295027456483,1.0073907847818275,0.05527441323394294,0.4278425088536982,6.551716020402404,3
107,2022-01-29,5.501728402245833,0.7067722266921546,0.011708118482826792,1.0225288375723132,7.167171527386878,3
108,2022-01-30,3.1227047161699804,0.5077637592459698,0.01099257567278595,0.48284438828467835,4.113669715810149,3
109,2022-01-31,6.93049811781702,1.2924133324943754,0.009737964418208928,0.9991388311152593,9.148587704148257,3
110,2022-02-01,6.34236180538133,0.6871230262608176,0.010346806376047662,0.09499496443121941,7.069330815765843,3
111,2022-02-02,6.457312208092003,0.8743103117060201,0.05361533132952563,0.13739702238108692,7.451081671579573,3
112,2022-02-03,6.87380830009697,0.612653639899932,0.011507605199689637,0.17950855997652354,7.616315547441251,3
113,2022-02-04,5.220203514962615,1.0062505284094385,0.05753649338579264,0.4234481383958808,6.650353662096677,3
114,2022-02-05,5.598981643911534,0.7056319701659358,0.013970198710808845,1.0181344663163157,7.265809168919644,3
115,2022-02-06,3.219957959109488,0.5066235025633318,0.013254655976623321,0.4784500162273855,4.212307357181387,3
116,2022-02-10,6.971061539661859,0.611513382933296,0.013769685690932693,0.17511418805368606,7.714953189136322,3
117,2022-02-13,3.317211197840237,0.505483245528327,0.015516736514664072,0.4740556443418029,4.31094499897293,3
118,2022-02-14,7.125004598643638,1.290132818707272,0.01426212530711523,0.9903500872063411,9.345862987393998,3
119,2022-02-15,6.536868285280041,0.6848425121483167,0.014870967339782843,0.08620622111141069,7.266606098972911,3
120,2022-02-16,6.65181868705165,0.8720297972664683,0.058139492368425714,0.1286082796450434,7.64835695473035,3
121,2022-02-17,7.068314778125192,0.610373125133703,0.016031766313576452,0.17071981782607926,7.813590830545259,3
122,2022-02-18,5.414709992060121,1.0039700133182416,0.06206065457467766,0.41465939683392616,6.847628945159152,3
123,2022-02-19,5.79348812092062,0.7033514548192279,0.01849435992781292,1.0093457253065132,7.4630844518541135,3
124,2022-02-20,3.4144644364629526,0.5043429873444216,0.017778817182503973,0.4696612759479033,4.409582639880754,3
125,2022-02-21,7.222257837609022,1.2889925606495392,0.01652420596376377,0.9859557195427391,9.444500628063313,3
126,2022-02-22,6.634121524670133,0.683702254472486,0.017133047957218223,0.08181185362507831,7.365243739524937,3
127,2022-02-23,6.749071926874425,0.8708895399731311,0.06040157294651198,0.12421391233777768,7.746994595175183,3
128,2022-02-24,7.165568018371984,0.6092328682220829,0.018293846852408792,0.166325450695615,7.912228470871435,3
129,2022-02-25,5.5119632327311505,1.002829756787192,0.06432273507418344,0.4102650298799912,6.946266585365418,3
130,2022-02-26,5.890741362027039,0.7022111986717299,0.020756440388115954,1.0049513585304006,7.561722091955778,3
131,2022-02-27,3.511717677559401,0.5032027311957028,0.02004089764288876,0.46526690917209923,4.508220279971743,3
132,2022-02-28,7.319511078705757,1.2878523045019787,0.01878628642418095,0.9815613527656727,9.543138268154562,3
133,2022-03-01,6.731374765765781,0.6825619983233988,0.01939512841754202,0.07741748684742483,7.463881379612945,3
134,2022-03-02,6.846325167965417,0.8697492838232059,0.0626636534068137,0.11981954555893859,7.845632235256611,3
135,2022-03-03,7.262821259474377,0.608092612072505,0.020555927312613034,0.1619310839187112,8.010866110966232,3
136,2022-03-04,5.609216473830368,1.001689500637813,0.06658481553437903,0.4058706631035994,7.044904225457772,3
137,2022-03-06,3.6089709186604297,0.5020624750483049,0.022302978103211135,0.46087254239624564,4.6068579200685065,3
138,2022-03-07,7.416764319812081,1.2867120483526,0.02104836688427851,0.9771669859897865,9.641775908254324,3
139,2022-03-08,6.828628006868628,0.6814217421742514,0.02165720887773661,0.07302312007126521,7.562519019709331,3
140,2022-03-09,6.943578409074334,0.8686090276753567,0.06492573386696396,0.11542517878475578,7.944269875362128,3
141,2022-03-10,7.360074500570013,0.606952355922724,0.02281800777282735,0.15753671714104034,8.109503751053435,3
142,2022-03-11,5.706469714929586,1.000549244488434,0.06884689599457464,0.4014762963272076,7.143541865550128,3
143,2022-03-12,6.085247844226426,0.6999306863725558,0.025280601308441307,0.9961626249774124,7.758997372140785,3
144,2022-03-13,3.7062241597643477,0.5009222188977511,0.024565058563216,0.4564781756195315,4.705495560163859,3
145,2022-03-14,7.514017560906406,1.285571792203139,0.023310447344481348,0.972772619214219,9.740413548342644,3
