,ds,matched_count,unsuccess_count,rev_count,unmatch_count,total_count
0,2022-01-01,60.22466434384093,6.8546849077322785,1.9215174692657517,5.924628955760511,73.04511931717461
1,2022-01-02,56.226539600437675,8.854166788935736,1.5213777442767304,5.324359273342277,70.04630602896346
2,2022-01-03,46.43439732982975,5.251202137141599,2.3212242005813324,6.124151102008311,58.48794847072492
3,2022-01-04,69.1610885809347,13.242091971774833,1.8410527182216454,8.693917213758107,83.26015364332986
4,2022-01-05,62.16540231826613,8.738570577798631,1.8408899390536035,6.693679269264528,78.02124279793077
5,2022-01-06,58.66646935649327,7.236261058322716,2.0907232565450546,10.193589098282736,77.01129731405247
6,2022-01-07,77.14712908168259,10.735969100359306,3.0905182700453233,9.193291375930581,98.6456496198052
7,2022-01-08,58.11482231076906,7.021985748115766,1.8602352667637765,6.962013074446552,73.02789355830453
8,2022-01-09,54.11669756722398,9.02146762906029,1.460095541933233,6.361743393127634,70.02908027048976
9,2022-01-10,44.32455529657524,5.418502977045193,2.259941998211838,7.161535223414755,58.470722712737185
10,2022-01-11,67.05124654762297,13.409392811502599,1.7797705160248634,9.731301336536715,83.24292788566974
11,2022-01-12,60.05556028478676,8.905871417369129,1.779607736953366,7.731063393240969,78.00401704145244
12,2022-01-13,56.55662732301222,7.403561897727398,2.0294410550427995,11.230973223622792,76.99407155840332
13,2022-01-14,75.03728704805268,10.903269939592715,3.029236069711567,10.230675502520734,98.62842386506193
14,2022-01-15,56.0049802772682,7.189286587304257,1.7989530673171625,7.999397202188529,73.01066780415255
15,2022-01-16,52.00685553383699,9.188768468184662,1.3988133430498908,7.399127521591177,70.01185451696092
16,2022-01-17,42.21471326341356,5.585803816137897,2.1986597993793837,8.198919351958839,58.453496959226335
17,2022-01-18,64.94140451464482,13.576693650603762,1.718488317964259,10.768685464830508,83.2257021327303
18,2022-01-19,57.9457182521431,9.073172256487476,1.7183255395086132,8.768447520871735,77.98679128885372
19,2022-01-20,54.44678529062396,7.57086273691663,1.9681588582343206,12.268357351084397,76.9768458063592
20,2022-01-21,72.9274450158732,11.070570778889726,2.967953873111701,11.268059629917317,98.61119811373064
21,2022-01-22,53.89513824523022,7.356587426593058,1.7376708707275332,9.036781329179481,72.99344205427057
22,2022-01-23,49.89701350195536,9.356069307475602,1.3375311464294914,8.43651164852774,69.99462876758052
23,2022-01-24,40.10487123139259,5.753104655464697,2.1373776025035554,9.236303478975247,58.43627121031518
24,2022-01-25,62.831562482544626,13.74399448996852,1.6572061205310142,11.806069592092772,83.20847638475843
25,2022-01-26,55.83587621991683,9.240473095898661,1.657043341973889,9.805831648621734,77.9695655416574
26,2022-01-27,52.336943258255154,7.738163576319396,1.9068766599601357,13.305741478996307,76.95962005939202
27,2022-01-28,70.817602983414,11.23787161829195,2.906671674406092,12.30544375767425,98.59397236676965
28,2022-01-29,51.78529621254667,7.523888266044822,1.676388671634189,10.074165457044135,72.97621630729483
29,2022-01-30,47.78717146923601,9.523370147008043,1.2762489473175578,9.473895776154844,69.97740302130019
30,2022-01-31,37.995029198702255,5.920405495016508,2.0760954037376456,10.27368760649047,58.41904546457109
31,2022-02-01,60.721720449876834,13.911295329527283,1.5959239217646817,12.843453719606014,83.1912506390434
32,2022-02-02,53.72603418716199,9.407773935429418,1.5957611432070715,10.84321577613612,77.95233979583955
33,2022-02-03,50.22710122554131,7.905464415862514,1.8455944611944184,14.343125606511498,76.94239431362189
34,2022-02-04,68.70776095065655,11.405172457819416,2.8453894756414178,13.34282788519009,98.57674662095955
35,2022-02-05,49.67545417980695,7.691189105577202,1.6151064728689015,11.11154958454785,72.95899056149554
36,2022-02-06,45.677329436517866,9.69067098655493,1.2149667485506868,10.51127990367203,69.96017727552426
37,2022-02-07,35.88518716601194,6.08770633456832,2.0148132049717358,11.311071734005692,58.401819718826985
38,2022-02-08,58.611878417162266,14.078596169072583,1.5346417229972726,13.880837847121136,83.17402489327017
39,2022-02-09,51.616192154513776,9.575074774996622,1.5344789444408002,11.880599903653351,77.93511405015137
40,2022-02-10,48.117259192844756,8.07276525542443,1.7843122624235634,15.380509734024368,76.92516856786655
41,2022-02-11,66.59791891799651,11.572473297388894,2.7841072768728967,14.380212012711834,98.55952087524801
42,2022-02-12,47.56561214709662,7.858489945130972,1.5538242741000057,12.148933712066412,72.94176481572607
43,2022-02-13,43.567487403799724,9.857971826101815,1.153684549783816,11.548664031189212,69.94295152974831
44,2022-02-14,33.77534513332161,6.255007174120132,1.9535310062058264,12.348455861520915,58.3845939730829
45,2022-02-15,56.502036384422894,14.245897008612694,1.4733595242325455,14.9182219746378,83.15679914747076
