,ds,matched_count,unsuccess_count,rev_count,unmatch_count,total_count
0,2021-10-01,704.0716182351877,218.7917187464144,1.2722913056184655,85.09917161144003,900.3217438153378
1,2021-10-02,704.4555651092267,147.58471876634377,0.11117121563748936,78.80486119239633,824.300384403412
2,2021-10-03,542.1038431981402,84.36705806380121,1.9937143487503024,87.23026268264977,612.2328103534378
3,2021-10-04,1113.6214519529815,175.81741802431495,3.716039676907781,107.76572520299786,1296.846314602339
4,2021-10-05,729.8954002808679,138.5854436060631,1.8740871182064975,114.52058654128857,885.9025071409767
5,2021-10-06,758.2030743088611,217.81793384496564,0.4727075378774653,58.9343946264648,941.1338613006207
6,2021-10-07,761.722156019011,139.40052569896002,1.327112097755495,87.77292905509384,896.1884886308134
7,2021-10-08,698.6027651300972,222.65844990738967,1.4388075627417658,83.6374516637876,920.5225457055928
8,2021-10-09,698.9867111145902,151.45144993502873,0.2776874714345783,77.34314217741326,844.5011864146666
9,2021-10-10,536.6349883137048,88.23378923963504,2.160230603225976,85.7685446005621,632.4336124850839
10,2021-10-11,1108.1525961789096,179.6841492076645,3.8825559300594796,106.30400805353914,1317.0471168546533
11,2021-10-12,724.4265436181431,142.45217479714955,2.0406033700330584,113.05887032462752,906.1033095153202
12,2021-10-13,752.7342162826155,221.68466504305974,0.6392237903576246,57.47267933923499,961.3346637502631
13,2021-10-14,756.2532966304809,143.26725690396088,1.4936283508824446,86.31121469724836,916.3892911568175
14,2021-10-15,693.1339052682487,226.52518111174578,1.6053238178444984,82.17573730274478,940.7233481866513
15,2021-10-16,693.5178507803208,155.31818113892066,0.44420372851165346,75.88142781302174,864.7019888516971
16,2021-10-17,531.1661275073632,92.10052044356549,2.3267468622793657,84.30683023275331,652.6344148788851
17,2021-10-18,1102.6837348989566,183.55088041093154,4.049072191083874,104.84229368244769,1337.247919203106
18,2021-10-19,718.9576884911112,146.31890598145137,2.2071196319772537,111.59715596082874,926.3041118684075
19,2021-10-20,747.265367781959,225.55139620895926,0.8057400512292243,56.010964985850165,981.5354661528819
20,2021-10-21,750.7844547552947,147.13398805150686,1.6601446106922015,84.84950035440707,936.5900936082692
21,2021-10-22,687.6650700192996,230.3919122410628,1.7718400765897937,80.71402297036126,960.9241506877343
22,2021-10-23,688.0490221566455,159.184912249647,0.6107199861950124,74.41971349118603,884.9027914011758
23,2021-10-24,525.7028236057149,95.96725154469311,2.493263117389814,82.84511593139472,672.8352178160694
24,2021-10-25,1097.2259557200314,187.41761150314588,4.215588443618649,103.38057940135545,1357.448722529181
25,2021-10-26,713.5054274090296,150.1856370828977,2.373635882998946,110.13544168949403,946.5049155339567
26,2021-10-27,741.8186247964092,229.41812731975998,0.9722563007424563,54.54925072429059,1001.7362701577465
27,2021-10-28,745.3432298657601,151.00071917155557,1.8266608586955626,83.38778610267487,956.7908979518801
28,2021-10-29,682.2293632254709,234.25864337018345,1.938356323080461,79.25230872843873,981.1249553695823
29,2021-10-30,682.8289782037738,163.05164333509194,0.7772362300632263,72.95799925160497,905.1035977387618
30,2021-10-31,520.692924396491,99.83398257679,2.6597793601487174,81.38340168426828,693.0360254688815
31,2021-11-01,1092.4262012538657,191.284342482055,4.382104685263681,101.91886514672697,1377.6495314968367
32,2021-11-02,708.9158176860042,154.05236800828362,2.540152123529479,108.673727427401,966.7057258162274
33,2021-11-03,737.4391598175102,233.28485819176348,1.1387725401623994,53.087536454760595,1021.9370817557851
34,2021-11-04,741.4102403249279,154.8674499923694,1.9931770969225817,81.92607181127828,976.991731970589
35,2021-11-05,678.7428491234533,238.12537414011285,2.1048725601212133,77.79059441527653,1001.32581181013
36,2021-11-06,679.5787947954228,166.91837410693205,0.9437524670280036,71.49628492415324,925.304475283797
37,2021-11-07,517.6790716827642,103.70071335095766,2.826295597038894,79.92168734248828,713.2369241197453
38,2021-11-08,1089.6486792342,195.15107325796168,4.548620922073687,100.45715079073418,1397.8504512524732
39,2021-11-09,706.3746263603471,157.91909878641866,2.7066683602610606,107.212013057011,986.9066666769087
40,2021-11-10,736.0188874441401,237.1515889210383,1.3052887760198906,51.62582206928101,1042.1380768391016
41,2021-11-11,740.8745562089761,158.73418067043534,2.1596933319819005,80.46435742494252,997.1927601703478
42,2021-11-12,679.0917532649823,241.99210476690388,2.2713887943792797,76.32888002812628,1021.5268731263661
43,2021-11-13,680.8122871958346,170.78510468274723,1.1102687004877914,70.03457053612883,945.505569718149
44,2021-11-14,519.7971523406035,107.56744387568764,2.9928118296898383,78.4599729535633,733.4380516706241
45,2021-11-15,1093.6296465625983,199.01780374641845,4.715137154198716,98.99543643003702,1418.0516324064515
46,2021-11-16,712.2184803587978,161.7858292385299,2.8731845918471763,105.7502987246711,1007.1079014335218
47,2021-11-17,742.8410398538873,241.0183193876842,1.4718050078710896,50.1641077660984,1062.3393320801945
48,2021-11-18,748.6750070320405,162.60091115191693,2.326209564096414,79.0026431508894,1017.3940358982021
49,2021-11-19,687.8705024987694,245.85883526289297,2.437905026755207,74.86716578319962,1041.7281693380714
50,2021-11-20,690.569334840548,174.65183519308027,1.2767849331275232,68.57285632037903,965.7068864137885
51,2021-11-21,531.1087445261171,111.42481784346099,3.1593280622546454,76.99825874859795,753.6394999679543
52,2021-11-22,1105.5174848768156,202.8658211564985,4.881653386420204,97.53372220682148,1438.253191819701
53,2021-11-23,724.6825648016662,165.62449009140587,3.0397008237270944,104.28858448302093,1027.309571962962
54,2021-11-24,755.8813704264619,244.84762368328555,1.6383212394127173,48.70239350609834,1082.541113726885
